Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12681;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:46.8669
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12698;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:47.0204
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;12761;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:47.5571
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12762;NULL;NULL;NULL;4;NULL;NULL;TRUE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:47.5762
NULL;NULL;0.7753;ReceivingData;NULL;anonymous;MotorImagery;12862;NULL;NULL;3;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:49.5525
NULL;NULL;NULL;NULL;(0.733 0.746 0.739 0.772 0.790 0.775 0.670 0.690 );anonymous;NULL;12862;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:49.5525
NULL;NULL;0.6356;ReceivingData;NULL;anonymous;Rest;12930;NULL;NULL;3;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:50.8835
NULL;NULL;NULL;NULL;(0.636 0.739 0.749 0.731 0.733 0.725 0.732 0.665 );anonymous;NULL;12930;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:50.8835
NULL;NULL;0.6519;ReceivingData;NULL;anonymous;MotorImagery;13103;NULL;NULL;4;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:54.1907
NULL;NULL;NULL;NULL;(0.699 0.722 0.768 0.746 0.741 0.718 0.652 0.659 );anonymous;NULL;13103;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:54.1907
