Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20250;NULL;NULL;NULL;8;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:12.2371
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;20394;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:13.5249
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;20395;NULL;NULL;NULL;9;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:13.5314
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;20475;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:15.2215
NULL;NULL;0.6591;ReceivingData;NULL;anonymous;MotorImagery;20738;NULL;NULL;21;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.5851
NULL;NULL;NULL;NULL;(0.656 0.659 0.645 0.663 0.673 0.662 0.691 0.706 );anonymous;NULL;20738;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.5851
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20740;NULL;NULL;NULL;9;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.6002
NULL;NULL;0.6381;ReceivingData;NULL;anonymous;Rest;20740;NULL;NULL;21;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.6002
NULL;NULL;NULL;NULL;(0.656 0.659 0.667 0.638 0.673 0.662 0.691 0.706 );anonymous;NULL;20740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.6002
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20741;NULL;NULL;NULL;9;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.6079
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20743;NULL;NULL;NULL;9;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:17.6267
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20791;NULL;NULL;NULL;9;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:18.0404
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20977;NULL;NULL;NULL;9;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:19.6266
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21039;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:20.1617
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21040;NULL;NULL;NULL;10;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:20.1684
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;21145;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:22.2971
NULL;NULL;0.7103;ReceivingData;NULL;anonymous;MotorImagery;21558;NULL;NULL;22;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:25.7639
NULL;NULL;NULL;NULL;(0.688 0.695 0.704 0.717 0.722 0.710 0.643 0.663 );anonymous;NULL;21558;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:25.7639
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;21589;NULL;NULL;NULL;10;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:26.0179
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21590;NULL;NULL;NULL;10;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:26.0239
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21592;NULL;NULL;NULL;10;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:26.0419
NULL;NULL;0.5969;ReceivingData;NULL;anonymous;Rest;21619;NULL;NULL;22;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:26.2729
NULL;NULL;NULL;NULL;(0.597 0.686 0.678 0.699 0.686 0.677 0.677 0.651 );anonymous;NULL;21619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:26.2729
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21714;NULL;NULL;NULL;10;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:27.0437
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;21800;NULL;NULL;NULL;10;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:27.7490
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;21956;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:29.0219
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;21957;NULL;NULL;NULL;11;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:29.0314
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;22064;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:31.1407
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;22096;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:31.4246
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;22340;NULL;NULL;NULL;11;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:33.4306
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;22341;NULL;NULL;NULL;11;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:33.4382
